FacilityAddressID,FacilityID,FacilityAddressType,FacilityStreetAddress1,FacilityStreetAddress2,FacilityStreetAddress3,City,AddressStateCode,PostalCode,AddressCountryCode,LastUpdatedDate
18462051,258854,Physical,361 Dog Canyon Rd.,,,Salt Flat,TX,79847,USA,2022-09-24
18462052,258854,Mailing,5503 Queens HWY,,,Carlsbad,NM,88220,USA,2022-09-24
18462053,258855,Physical,2332 New Garden Road,,,Greensboro,NC,27410,USA,2024-01-30
18462056,258857,Physical,,,,Gulf Breeze,FL,32563,USA,2021-12-23
18462057,258857,Physical,,,,Gulf Breeze,FL,32563,USA,2021-12-23
18462060,258859,Physical,,,,Gulf Breeze,FL,32563,USA,2021-12-23
18462061,258859,Physical,,,,Gulf Breeze,FL,32563,USA,2021-12-23
18462062,258860,Physical,17970 U.S. Hwy 30,,,Hagerman,ID,83332     ,USA,2022-04-28
18462063,258860,Mailing,PO Box 570,,,Hagerman,ID,83332,USA,2022-04-28
18462072,258865,Physical,Mile Marker 11,Crater Road,,Kula,HI,96790,USA,2024-11-19
18462073,258865,Mailing,P.O. Box 369,,,Makawao,HI,96768,USA,2024-11-19
18462074,258866,Physical,,,,Kula,HI,96790,USA,2022-05-18
18462075,258866,Physical,,,,Kula,HI,96790,USA,2022-05-18
18462076,258867,Physical,,,,Kula,HI,96790,USA,2022-05-18
18462077,258867,Physical,,,,Kula,HI,96790,USA,2022-05-18
18462078,258868,Physical,,,,New York,NY,10031,USA,2022-08-23
18462079,258868,Physical,414 West 141st Street,,,New York,NY,10031     ,USA,2022-08-23
18462081,258870,Physical,Cavalier Heights Visitor Center,171 Shoreline Drive,PO Box 65,Harpers Ferry,WV,25425,USA,2025-06-03
18462082,258871,Physical,,,,Harpers Ferry,WV,25425,USA,2022-04-27
18462083,258871,Physical,,,,Harpers Ferry,WV,25425,USA,2022-04-27
18462084,258872,Physical,4068 Golden Hill Road,,,Church Creek,MD,21622,USA,2021-12-23
18462085,258873,Physical,223 North Main Street,,,Independence,MO,64050,USA,2024-06-14
18462094,258878,Physical,110 Parkside Drive,,,West Branch,IA,52358,USA,2021-12-23
18462095,258878,Mailing,P.O. Box 607,,,West Branch,IA,52358,USA,2021-12-23
18462096,246832,Physical,1368 Colonial Parkway,,,Jamestown,VA,23081,USA,2021-12-23
18462097,246832,Physical,1368 Colonial Parkway,,,Jamestown,VA,23081,USA,2021-12-23
18462104,246833,Physical,16062 State Route 104,,,Chillicothe,OH,45601,USA,2025-03-28
18462105,246833,Physical,16062 State Route 104,,,Chillicothe,OH,45601,USA,2025-03-28
18462113,258884,Physical,Hovenweep National Monument Visitor Center,,,Montezuma Creek,UT,84534     ,USA,2023-09-14
18462114,258884,Mailing,McElmo Route,,,Cortez,CO,81321,USA,2023-09-14
18462115,258885,Physical,Hubbell Trading Post NHS,1/2 miles west of Hwy 191/264,,Ganado,AZ,86505,USA,2024-04-12
18462116,258885,Mailing,Hubbell Trading Post NHS,PO Box 150,,Ganado,AZ,86505-0150,USA,2024-04-12
18480188,258930,Physical,501 Fisher Road,,,Lafayette,LA,70508,USA,2025-02-11
18480189,258931,Physical,6588 Barataria Blvd.,,,Marrero,LA,70072,USA,2024-06-13
18480190,258932,Physical,,,,New Orleans,LA,70130,USA,2025-05-06
18480191,258932,Physical,419 Decatur St,,,New Orleans,LA,70130,USA,2025-05-06
18480192,258933,Physical,,,,New Orleans,LA,70130,USA,2025-02-22
18480193,258933,Physical,250 Park Ave,,,Eunice,LA,70535     ,USA,2025-02-22
18480194,258934,Physical,,,,New Orleans,LA,70130,USA,2025-01-03
18480195,258934,Physical,,,,New Orleans,LA,70130,USA,2025-01-03
18480196,258935,Physical,1 Battlefield Rd,,,Chalmette,LA,70043     ,USA,2025-05-02
18480197,258936,Physical,11 North 4th Street,,,St. Louis,MO,63109,USA,2021-12-22
18480200,258938,Physical,,,,Kimberly,OR,97848,USA,2024-10-09
18480201,258938,Physical,,,,Kimberly,OR,97848,USA,2024-10-09
18480202,258939,Physical,4202 Alhambra Ave,,,Martinez,CA,94553,USA,2025-03-03
18480203,258940,Physical,,,,South Fork,PA,15956,USA,2023-10-10
18480204,258940,Physical,,,,South Fork,PA,15956,USA,2023-10-10
18480205,258941,Physical,Pinto Basin Road,,,Twentynine Palms,CA,92277,USA,2024-10-28
18480206,258941,Mailing,74485 National Park Drive,,,Twentynine Palms,CA,92277,USA,2024-10-28
18480209,258943,Physical,6554 Park Blvd.,,,Joshua Tree,CA,92252,USA,2025-01-02
18480211,258945,Physical,,,,Twentynine Palms,CA,92277-3597,USA,2024-02-27
18480212,258945,Physical,,,,Twentynine Palms,CA,92277-3597,USA,2024-02-27
18480213,258946,Physical,9800 Black Rock Canyon Rd.,,,Yucca Valley,CA,92284,USA,2024-06-17
18480217,258949,Physical,Queen Ka'ahumanu Highway 3 miles south of Keahole Airport,,,Kailua-Kona,HI,96740,USA,2024-02-16
18480218,258949,Mailing,73-4786 Kanalani St. #14,,,Kailua-Kona,HI,96740,USA,2024-02-16
18480219,258950,Physical,Brooks Camp,Katmai National Park,,King Salmon,AK,99613,USA,2023-09-29
18480220,258950,Mailing,PO Box 7,,,King Salmon,AK,99613,USA,2023-09-29
18480221,258951,Physical,King Salmon Visitor Center,King Salmon Airport,,King Salmon,AK,99613,USA,2022-09-06
18480222,258951,Mailing,PO Box 7,,,King Salmon,AK,99613,USA,2022-09-06
18480223,248555,Physical,Kenai Fjords National Park,P.O. Box 1727,,Seward,AK,99664,USA,2024-10-28
18480224,248555,Physical,Kenai Fjords National Park,P.O. Box 1727,,Seward,AK,99664,USA,2024-10-28
18480225,248555,Mailing,Kenai Fjords National Park,PO Box 1727,,Seward,AK,99664,USA,2024-10-28
18480226,258952,Physical,Kenai Fjords National Park Visitor Center,1212 4th Avenue,,Seward,AK,99664,USA,2025-04-04
18480227,258952,Mailing,Kenai Fjords National Park,PO Box 1727,,Seward,AK,99664,USA,2025-04-04
18480228,258953,Physical,Exit Glacier Nature Center,24620 Herman Leirer Road,,Seward,AK,99664,USA,2025-04-04
18480229,258953,Mailing,Kenai Fjords National Park,PO Box 1727,,Seward,AK,99664,USA,2025-04-04
18480230,258954,Physical,1550 Anacostia Ave NE,,,Washington,DC,20019,USA,2025-06-14
18480231,258955,Physical,98 5th St.,,,Calumet,MI,49913,USA,2024-12-18
18480232,258956,Physical,Kings Mountain National Military Park,2300 Park Road,,Blacksburg,SC,29702,USA,2025-05-11
18480233,258956,Mailing,Kings Mountain National Military Park,2625 Park Road,,Blacksburg,SC,29702,USA,2025-05-11
18480234,258958,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480235,258958,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480236,258959,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480237,258959,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480238,258960,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480239,258960,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480240,258961,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480241,258961,Physical,,,,Skagway,AK,99840,USA,2021-12-23
18480242,258962,Physical,2nd & Broadway,,,Skagway,AK,99840,USA,2024-08-08
18480243,258962,Mailing,PO Box 517,,,Skagway,AK,99840,USA,2024-08-08
18480244,258963,Physical,319 2nd Ave S,,,Seattle,WA,98104,USA,2023-03-02
18480245,258964,Physical,564 County Road 37,,,Stanton,ND,58571,USA,2025-03-29
18480246,258964,Mailing,PO Box 9,,,Stanton,ND,58571,USA,2025-03-29
18480247,258965,Physical,171 3rd Ave,,,Kotzebue,AK,99752,USA,2025-04-01
18480248,258965,Mailing,PO Box 1029,,,Kotzebue,AK,99752,USA,2025-04-01
18480251,247584,Physical,,,,Boulder City,NV,89005,USA,2025-04-01
18480252,247584,Physical,10 Lakeshore Road,,,Boulder City,NV,89005,USA,2025-04-01
18480255,258968,Physical,,,,Fritch,TX,79036,USA,2021-12-23
18480256,258968,Physical,,,,Fritch,TX,79036,USA,2021-12-23
18480257,258971,Physical,419 E. Broadway,,,Fritch,TX,79036,USA,2021-12-22
18480258,258971,Mailing,P.O. Box 1460,,,Fritch,TX,79036,USA,2021-12-22
18480259,258973,Physical,419 E. Broadway,,,Fritch,TX,79036,USA,2021-12-22
18480260,258973,Mailing,P.O. Box 1460,,,Fritch,TX,79036,USA,2021-12-22
18480261,258974,Physical,419 E. Broadway,,,Fritch,TX,79036,USA,2021-12-23
18480262,258974,Mailing,P.O. Box 1460,,,Fritch,TX,79036,USA,2021-12-23
18480263,258975,Physical,,,,Fritch,TX,79036,USA,2021-12-23
18480264,258975,Physical,,,,Fritch,TX,79036,USA,2021-12-23
18480265,258976,Physical,419 E. Broadway,,,Fritch,TX,79036,USA,2021-12-23
18480266,258976,Mailing,P.O. Box 1460,,,Fritch,TX,79036,USA,2021-12-23
18480267,258978,Physical,419 E. Broadway,,,Fritch,TX,79036,USA,2023-09-15
18480268,258978,Mailing,P.O. Box 1460,,,Fritch,TX,79036,USA,2023-09-15
18480269,258980,Physical,,,,Mineral,CA,96063,USA,2024-03-21
18480270,258980,Physical,,,,Mineral,CA,96063,USA,2024-03-21
18480271,258981,Physical,39489 Lassen National Park Hwy,,,Shingletown,CA,96088,USA,2025-04-29
18480272,258981,Mailing,PO Box 100,,,Mineral,CA,96063,USA,2025-04-29
18480273,246908,Physical,1 Indian Well HQ,,,Tulelake,CA,96134,USA,2025-03-08
18480274,246908,Mailing,P.O. Box 1240,,,Tulelake,CA,96134,USA,2025-03-08
18480275,258982,Physical,,,,Tulelake,CA,96134,USA,2024-10-01
18480276,258982,Physical,1 Indian Well HQ,,,TULELAKE,CA,96134,USA,2024-10-01
18480277,258983,Physical,601 Riverfront Dr.,,,Omaha,NE,68102,USA,2022-11-14
18480278,258984,Physical,,,,Lincoln City,IN,47552,USA,2023-09-27
18480279,258984,Physical,3027 E South Street,,,Lincoln City,IN,47552,USA,2023-09-27
18480284,258987,Physical,,,,Fort Payne,AL,35967,USA,2022-05-26
18480285,258987,Physical,472 Alabama Highway 35,,,Fort Payne,AL,35967,USA,2022-05-26
18480324,259008,Physical,1 Mammoth Cave Parkway,,,Mammoth Cave,KY,42259-0007,USA,2025-02-27
18480325,259008,Mailing,P.O. Box 7,,,Mammoth Cave,KY,42259-0007,USA,2025-02-27
18480327,259009,Physical,461 W. Outer Drive,,,Oak Ridge,TN,37830,USA,2024-06-11
18480328,259010,Physical,Manhattan Project National Historical Park Visitor Center,2000 Logston Blvd,,Richland,WA,99354,USA,2025-04-29
18480329,259011,Physical,Los Alamos Visitor Contact Station,475 20th Street,Los Alamos,Los Alamos,NM,87544,USA,2023-04-10
18480330,251530,Physical,"450 Auburn Avenue, NE",,,Atlanta,GA,30312,USA,2024-04-09
18480331,259012,Physical,Martin Van Buren NHS,1013 Old Post Road,,Kinderhook,NY,12106-3605,USA,2025-05-30
18480333,259014,Physical,National Archives for Black Women's History,Museum Resource Center,3300 Hubbbard Rd,Landover,MD,20785,USA,2020-09-10
18480334,259014,Mailing,National Archives for Black Women's History,c/o Museum Resource Center,3300 Hubbard Rd,Landover,MD,20785,USA,2020-09-10
18480337,259016,Physical,296 S 1400 E,,,Jerome,ID,83338,USA,2024-09-28
18480338,259016,Mailing,PO Box 570,,,Hagerman,ID,83332,USA,2024-09-28
18480339,259017,Physical,210 North Great Road,,,Lincoln,MA,01773     ,USA,2025-04-22
18480340,259017,Mailing,na,na,,Lincoln,MA,01773     ,USA,2025-04-22
18480341,259018,Physical,174 Liberty Street,,,Concord,MA,01742     ,USA,2025-05-07
18480342,251529,Physical,24545 Cottonwood Road,,,Philip,SD,57567,USA,2024-02-16
18480343,259019,Physical,120 Kellogg Blvd West,,,Saint Paul,MN,55102,USA,2022-10-14
18480353,259022,Physical,90942 Kelso-Cima Road,,,Kelso,CA,92309,USA,2025-04-04
18480354,259022,Mailing,HC1 Box 114,,,Kelso,CA,92309,USA,2025-04-04
18480355,259023,Physical,2 Black Canyon Road,,,Essex,CA,92332,USA,2023-12-11
18480356,259023,Mailing,P.O. Box 56,,,Essex,CA,92332,USA,2023-12-11
18480358,259025,Physical,5201 Urbana Pike,,,Frederick,MD,21704,USA,2025-04-09
18480359,259025,Mailing,4632 Araby Church Road,,,Frederick,MD,21704,USA,2025-04-09
18480362,259027,Physical,200 Moores Creek Dr.,,,Currie,NC,28435     ,USA,2024-07-05
18480363,259027,Mailing,40 Patriots Hall Dr.,,,Currie,NC,28435,USA,2024-07-05
18480373,259033,Physical,,,,Ashford,WA,98304,USA,2024-10-08
18480374,259033,Physical,,,,Ashford,WA,98304,USA,2024-10-08
18480375,259034,Physical,,,,Ashford,WA,98304,USA,2023-02-08
18480376,259034,Physical,,,,Ashford,WA,98304,USA,2023-02-08
18480377,259035,Physical,,,,Ashford,WA,98304,USA,2024-12-12
18480378,259035,Physical,Mount Rainier National Park,,,Ashford,WA,98304     ,USA,2024-12-12
18480379,259036,Physical,,,,Ashford,WA,98304,USA,2023-02-08
18480380,259036,Physical,,,,Ashford,WA,98304,USA,2023-02-08
18480381,259037,Physical,35415 Fairfax Forest Reserve Rd E,,,Carbonado,WA,98323,USA,2024-10-08
18480382,259037,Mailing,55210 238th Avenue East,,,Ashford,WA,98304     ,USA,2024-10-08
18480383,259038,Physical,13000 Highway 244,"Building 31, Suite 1",,Keystone,SD,57751,USA,2024-07-31
18480384,259039,Physical,13000 Highway 244,"Building 31, Suite 1",,Keystone,SD,57751,USA,2024-07-31
18480386,259041,Physical,,,,Natchez,MS,39120,USA,2023-11-29
18480387,259041,Physical,640 S. Canal St.,,,Natchez,MS,39120,USA,2023-11-29
18480388,259042,Physical,,,,Tupelo,MS,38804,USA,2025-03-12
18480389,259042,Physical,,,,Tupelo,MS,38804,USA,2025-03-12
18480390,259043,Physical,,,,Tupelo,MS,38804,USA,2021-12-23
18480391,259043,Physical,Milepost 193.1 Natchez Trace Parkway,,,Ackerman,MS,39735,USA,2021-12-23
18480392,259044,Physical,,,,Tupelo,MS,38804,USA,2022-08-16
18480393,259044,Physical,191 Meriwether Lewis Park,,,Hohenwald,TN,38462,USA,2022-08-16
18480394,259045,Physical,5182 Natchez Trace Parkway,,,Natchez,MS,39120,USA,2024-05-03
18480396,259047,Physical,,,,Tupelo,MS,38804,USA,2024-08-04
18480397,259047,Physical,191 Meriwether Lewis Park,,,Hohenwald,TN,38462,USA,2024-08-04
18480398,259047,Mailing,2680 Natchez Trace Parkway,,,Tupelo,MS,38804,USA,2024-08-04
18480399,259048,Physical,,,,Tupelo,MS,38804,USA,2023-05-10
18480400,259048,Physical,100 East Jackson Street,,,Ridgeland,MS,31957,USA,2023-05-10
18480401,259048,Mailing,100 East Jackson Street,,,Ridgeland,MS,39157,USA,2023-05-10
18480402,253683,Physical,"MHJ Building, 2nd Floor",,,Pago Pago,AS,96799,USA,2025-03-03
18480403,253683,Physical,"MHJ Building, 2nd Floor",,,Pago Pago,AS,96799,USA,2025-03-03
18480406,259049,Physical,At the end of UT 275,"Approximately 45 minutes' drive west of Blanding, Utah",,Lake Powell,UT,84533,USA,2025-06-09
18480407,259049,Mailing,HC 60 Box 1,,,Lake Powell,UT,84533,USA,2025-06-09
18480408,259050,Physical,,,,Shonto,AZ,86054,USA,2021-12-23
18480409,259050,Physical,,,,Shonto,AZ,86054,USA,2021-12-23
18480410,259051,Physical,Navajo National Monument - Canyon View Campground,End of AZ Highway 564,,Shonto,AZ,86054,USA,2020-09-10
18480411,259051,Mailing,Navajo National Monument,P.O. BOX 7717,,Shonto,AZ,86054,USA,2020-09-10
18480412,259052,Physical,Navajo National Monument,End of AZ Highway 654,,Shonto,AZ,86054,USA,2021-12-23
18480413,259052,Mailing,Navajo National Monument,P.O. BOX 7717,,Shonto,AZ,86054,USA,2021-12-23
18480420,259056,Physical,Stone Cliff Campground,,,Thurmond,WV,25963,USA,2023-07-27
18480421,259056,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2023-07-27
18480422,259057,Physical,Army Camp Campground,,,Prince,WV,25907,USA,2024-10-28
18480423,259057,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2024-10-28
18480424,259058,Physical,Grandview Sandbar Campground,Glade Creek Road,,Prince,WV,25907,USA,2023-07-28
18480425,259058,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2023-07-28
18480426,259059,Physical,Glade Creek Campground,Glade Creek Road,,Prince,WV,25907,USA,2024-10-28
18480427,259059,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2024-10-28
18480428,259060,Physical,War Ridge Campground,,,Prince,WV,25907,USA,2024-10-28
18480429,259060,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2024-10-28
18480430,259061,Physical,Brooklyn Campground,,,Cunard,WV,25830,USA,2023-07-27
18480431,259061,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2023-07-27
18480432,259062,Physical,Thayer Campground,,,Thurmond,WV,25936,USA,2024-10-28
18480433,259062,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2024-10-28
18480434,259063,Physical,83 Burnwood Campground Road,,,Lansing,WV,25862,USA,2024-10-28
18480435,259063,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2024-10-28
18480438,259065,Physical,162 Visitor Center Road,,,Lansing,WV,25862,USA,2022-03-16
18480439,259065,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2022-03-16
18480440,259066,Physical,330 Meadow Creek Road,,,Sandstone,WV,25985,USA,2022-02-01
18480441,259066,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2022-02-01
18480442,259067,Physical,4700 Grandview Road,,,Beaver,WV,25813,USA,2022-01-06
18480443,259067,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2022-01-06
18480444,259068,Physical,254 River Crest Road,,,Thurmond,WV,25936,USA,2022-01-06
18480445,259068,Mailing,"PO Box 246, 104 Main Street",,,Glen Jean,WV,25846,USA,2022-01-06
18480447,259070,Physical,Ninety Six National Historic Site,1103 Hwy 248 S,,Ninety Six,SC,29666,USA,2023-02-02
18480450,259072,Physical,214 W. Highway 20,,,Valentine,NE,69201,USA,2022-09-15
18480451,259073,Physical,171 3rd Ave,,,Kotzebue,AK,99752,USA,2021-12-22
18480452,259073,Mailing,PO Box 1029,,,Kotzebue,AK,99752,USA,2021-12-22
18480461,259075,Physical,,,,Sedro-Woolley,WA,98284,USA,2023-04-25
18480462,259075,Physical,,,,Sedro-Woolley,WA,98284,USA,2023-04-25
18480463,259075,Mailing,810 State Route 20,,,Sedro-Woolley,WA,98284,USA,2023-04-25
18480464,259076,Physical,,,,Sedro-Woolley,WA,98284,USA,2023-04-25
18480465,259076,Physical,Stehekin Valley Road,,,Stehekin,WA,98852,USA,2023-04-25
18480466,259076,Mailing,810 State Route 20,,,Sedro-Woolley,WA,98284,USA,2023-04-25
18480467,259077,Physical,810 State Route 20 (Moore Street),,,Sedro-Woolley,WA,98284,USA,2023-04-25
18480468,259078,Physical,7280 Ranger Station Rd.,,,Marblemount,WA,98267,USA,2022-01-06
18480469,259080,Physical,208 North Maiden Street,,,Wartburg,TN,37887,USA,2021-12-23
18480470,259081,Physical,1207 Emery Hwy,,,Macon,GA,31217,USA,2021-12-23
18480481,259085,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480482,259085,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480483,247585,Physical,Hurricane Ridge Road,,,Port Angeles,WA,98362,USA,2024-10-28
18480484,247585,Physical,Hurricane Ridge Road,,,Port Angeles,WA,98362,USA,2024-10-28
18480488,259086,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480489,259086,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480490,259087,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480491,259087,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480492,259088,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480493,259088,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480496,259090,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480497,259090,Physical,,,,Port Angeles,WA,98362,USA,2024-10-28
18480500,259091,Physical,Olympic National Park Visitor Center,3002 Mount Angeles Road,,Port Angeles,WA,98362,USA,2021-12-23
18480501,259092,Physical,Mora Ranger Station,3283 Mora Rd.,,Forks,WA,98331,USA,2021-12-22
18480502,259093,Physical,Hoh Rain Forest Visitor Center,18113 Upper Hoh Rd,,Forks,WA,98331,USA,2021-12-23
18480503,259094,Physical,Kalaloch Ranger Station,156954 Highway 101,,Forks,WA,98331,USA,2025-05-15
18480504,259095,Physical,Hurricane Ridge Visitor Center,Hurricane Ridge Road,,Port Angeles,WA,98362,USA,2024-08-07
18480505,259095,Mailing,Olympic National Park Visitor Center,3002 Mount Angeles Road,,Port Angeles,WA,98362,USA,2024-08-07
18480506,259096,Physical,,,,Port Angeles,WA,98362,USA,2024-09-18
18480507,259096,Physical,,,,Port Angeles,WA,98362,USA,2024-09-18
18480508,259097,Physical,Ozette Ranger Station,,,Clallam Bay,WA,98326,USA,2021-12-22
18480509,259098,Physical,Storm King Ranger Station,,,Port Angeles,WA,98362,USA,2021-12-23
18480510,259098,Mailing,Olympic National Park Visitor Center,3002 Mount Angeles Rd.,,Port Angeles,WA,98362,USA,2021-12-23
18480511,259099,Physical,,,,Port Angeles,WA,98362,USA,2021-12-22
18480512,259099,Physical,,,,Port Angeles,WA,98362,USA,2021-12-22
18480513,259100,Physical,Eagle Ranger Station,Sol Duc Road,,Beaver,WA,98305,USA,2021-12-23
18480516,259102,Physical,,,,Santa Fe,NM,87505,USA,2024-10-24
18480517,259102,Physical,22267 Oregon 86,,,Baker City,OR,97814,USA,2024-10-24
18480518,253686,Physical,Oregon Caves NM and Preserve,19000 Caves Hwy,,Cave Junction,OR,97523,USA,2021-12-23
18480519,259103,Physical,,,,Cave Junction,OR,97523,USA,2023-07-06
18480520,259103,Physical,21000 Caves Hwy,,,Cave Junction,OR,97523,USA,2023-07-06
18480521,259104,Physical,,,,Cave Junction,OR,97523,USA,2025-03-13
18480522,259104,Physical,,,,Cave Junction,OR,97523,USA,2025-03-13
18480526,259105,Physical,10 Organ Pipe Drive,,,Ajo,AZ,85321,USA,2023-09-20
18480527,259106,Physical,Bald Eagle Road,,,Oxon Hill,MD,20745,USA,2025-04-11
18480528,259106,Mailing,6411 Oxon Hill Road,,,Oxon Hill,MD,20745,USA,2025-04-11
18480533,259109,Physical,12185 Alley Hollow Road,,,Eminence,MO,65466,USA,2023-10-12
18480535,259111,Physical,Park Road 22,,,Corpus Christi,TX,78418,USA,2023-02-23
18480536,259111,Mailing,Padre Island National Seashore,PO Box 181300,,Corpus Christi,TX,78480,USA,2023-02-23
18480537,259112,Physical,Padre Island National Seashore,20420 Park Road 22,,Corpus Christi,TX,78418,USA,2023-10-29
18480538,259112,Mailing,Padre Island National Seashore,P.O. Box 181300,,Corpus Christi,TX,78480,USA,2023-10-29
18480539,259113,Physical,Malaquite Visitor Center,20420 Park Road 22,,Corpus Christi,TX," 78418    ",USA,2024-02-04
18480540,259113,Mailing,Padre Island National Seashore,Malaquite Visitor Center,P.O. Box 181300,Corpus Christi,TX,78480,USA,2024-02-04
18480541,259114,Physical,7200 Paredes Line Road,,,Brownsville,TX,78526,USA,2023-10-16
18480542,259114,Mailing,"1623 Central Blvd., Suite 213",,,Brownsville,TX,78520,USA,2023-10-16
18480543,259115,Physical,15930 National Park Dr,,,Garfield,AR,72732     ,USA,2025-05-09
18480544,259116,Physical,E. E. Fogelson Visitor Center,1 Peach Drive,,Pecos,NM,87552,USA,2025-05-13
18480545,259116,Mailing,E.E. Fogelson Visitor Center,Pecos National Historical Park,P.O. Box 418,Santa Fe,NM,87552,USA,2025-05-13
18480554,259118,Physical,,,,Albuquerque,NM,87120,USA,2021-12-22
18480555,259118,Physical,6510 Western Trail NW,,,Albuquerque,NM,87120,USA,2021-12-22
18480564,259120,Physical,,,,Munising,MI,49862,USA,2024-05-07
18480565,259120,Physical,E22030 Coast Guard Point Rd.,,,Grand Marais,MI,49839,USA,2024-05-07
18480566,259121,Physical,2400 Highway 146,,,Paicines,CA,95043,USA,2024-08-09
18480569,259123,Physical,Pipe Spring National Monument,406 N. Pipe Spring Rd,,Fredonia,AZ,86022,USA,2021-12-23
18480570,259123,Mailing,Pipe Spring National Monument,"HC 65, Box 5",,Fredonia,AZ," 86022    ",USA,2021-12-23
18480572,259125,Physical,3400 Bryan Point Road,,,Accokeek,MD,20607,USA,2025-04-11
18480573,259125,Mailing,13551 Fort Washington Park,,,Fort Washington,MD,20744,USA,2025-04-11
18480574,259126,Physical,Bear Valley Visitor Center,1 Bear Valley Road,,Point Reyes Station,CA,94956     ,USA,2023-08-24
18480575,259127,Physical,1 Drakes Beach Road,,,Inverness,CA,94937,USA,2023-08-24
18480576,259127,Mailing,1 Bear Valley Road,,,Point Reyes Station,CA,94956,USA,2023-08-24
18480577,259128,Physical,27000 Sir Francis Drake Boulevard,,,Inverness,CA,94937,USA,2024-01-21
18480578,259128,Mailing,1 Bear Valley Road,,,Point Reyes Station,CA,94956,USA,2024-01-21
18480635,259165,Physical,415 W Division Street,,,Hope,AR,71801     ,USA,2025-05-10
18480636,259165,Mailing,P.O. Box 550,,,Hope,AR,71802,USA,2025-05-10
18480637,259166,Physical,1450 Pennsylvania Avenue NW,,,Washington,DC,20230     ,USA,2025-05-15
18480638,259166,Mailing,1100 Ohio Drive SW,Room 344,,Washington,DC,20242,USA,2025-05-15
18480643,259169,Physical,,,,Triangle,VA,22172,USA,2022-12-11
18480644,259169,Physical,,,,Triangle,VA,22172,USA,2022-12-11
18480646,259171,Physical,"16450 Pleasant Road, Dumfries, VA 22025",,,Dumfries,VA,22025     ,USA,2022-08-09
18480647,259172,Physical,18170 Park Entrance Road,,,Triangle,VA,22172,USA,2025-04-09
18480648,259172,Mailing,18100 Park Headquarters Road,,,Triangle,VA,22172,USA,2025-04-09
18480651,259174,Physical,Highway 160,,,Honaunau,HI,96726,USA,2023-04-28
18480652,259174,Mailing,PO BOX 129,,,Honaunau,HI,96726,USA,2023-04-28
18480653,259175,Physical,,,,Kawaihae,HI,96743,USA,2023-12-21
18480654,259175,Physical,,,,Kawaihae,HI,96743,USA,2023-12-21
18480661,259179,Physical,,,,Crescent City,CA,95531,USA,2023-09-08
18480662,259179,Physical,,,,Crescent City,CA,95531,USA,2023-09-08
18480663,259180,Physical,,,,Crescent City,CA,95531,USA,2025-05-27
18480664,259180,Physical,,,,Crescent City,CA,95531,USA,2025-05-27
18480665,259181,Physical,,,,Crescent City,CA,95531,USA,2024-11-30
18480666,259181,Physical,.,,,Orick,CA,95555,USA,2024-11-30
18480667,259182,Physical,,,,Crescent City,CA,95531,USA,2025-01-06
18480668,259182,Physical,,,,Crescent City,CA,95531,USA,2025-01-06
18480669,259183,Physical,119441 HWY 101,,,Orick,CA,95555     ,USA,2025-03-30
18480670,259183,Physical,,,,Crescent City,CA,95531,USA,2025-03-30
18480671,259184,Physical,,,,Crescent City,CA,95531,USA,2024-11-02
18480672,259184,Physical,,,,Crescent City,CA,95531,USA,2024-11-02
18480673,259185,Physical,,,,Crescent City,CA,95531,USA,2025-03-30
18480674,259185,Physical,127011 Newton B. Drury Parkway,,,Orick,CA,95555,USA,2025-03-30
18480675,259186,Physical,,,,Crescent City,CA,95531,USA,2025-03-30
18480676,259186,Physical,1600 US HWY 199,,,Hiouchi,CA,"   95531  ",USA,2025-03-30
